athlete_id,sport,athletic_year,season,division,gender,conference,school,position_raw,position_group,class_year_raw,class_standing,hometown_raw,hometown_city,hometown_state,origin,high_school,high_school_is_academy,source_url
vb_efc63ebfec23,volleyball,2025-26,2025,D1,Men,Atlantic Coast Conference,Stanford,L,Libero/DS,Junior,Jr,"Honolulu, Hawaii",Honolulu,HI,domestic,Punahou School,0,https://gostanford.com/sports/mens-volleyball/roster
vb_b2a348b4a3bf,volleyball,2025-26,2025,D1,Men,Atlantic Coast Conference,Stanford,OH,Outside Hitter,Junior,Jr,"Arvada, Colo.",Arvada,CO,domestic,Arvada West,0,https://gostanford.com/sports/mens-volleyball/roster
vb_d015775a0980,volleyball,2025-26,2025,D1,Men,Atlantic Coast Conference,Stanford,OH,Outside Hitter,Freshman,Fr,"San Clemente, Calif.",San Clemente,CA,domestic,San Clemente,0,https://gostanford.com/sports/mens-volleyball/roster
vb_6f366fa78689,volleyball,2025-26,2025,D1,Men,Atlantic Coast Conference,Stanford,S,Setter,Freshman,Fr,"Winter Park, Fla.",Winter Park,FL,domestic,Winter Park,0,https://gostanford.com/sports/mens-volleyball/roster
vb_f7c9362997df,volleyball,2025-26,2025,D1,Men,Atlantic Coast Conference,Stanford,OH,Outside Hitter,Redshirt Junior,Jr,"Santa Barbara, Calif.",Santa Barbara,CA,domestic,Santa Barbara,0,https://gostanford.com/sports/mens-volleyball/roster
vb_c190fe87aaa4,volleyball,2025-26,2025,D1,Men,Atlantic Coast Conference,Stanford,OH,Outside Hitter,Senior,Sr,"Berkeley, Calif.",Berkeley,CA,domestic,Head-Royce School,0,https://gostanford.com/sports/mens-volleyball/roster
vb_2007e0a3b3d3,volleyball,2025-26,2025,D1,Men,Atlantic Coast Conference,Stanford,OH,Outside Hitter,Freshman,Fr,"Västerås, Sweden",Västerås,,international,Ållebergsgymnasiet Falköping,0,https://gostanford.com/sports/mens-volleyball/roster
vb_f1815457f246,volleyball,2025-26,2025,D1,Men,Atlantic Coast Conference,Stanford,OH,Outside Hitter,Senior,Sr,"Gilroy, Calif.",Gilroy,CA,domestic,Christopher High School,0,https://gostanford.com/sports/mens-volleyball/roster
vb_1cfef985bd48,volleyball,2025-26,2025,D1,Men,Atlantic Coast Conference,Stanford,OPP,Opposite,Senior,Sr,"San Jose, Calif.",San Jose,CA,domestic,Bellarmine College Prep,1,https://gostanford.com/sports/mens-volleyball/roster
vb_fb682fc83903,volleyball,2025-26,2025,D1,Men,Atlantic Coast Conference,Stanford,MB,Middle Blocker,Sophomore,So,"Newport Beach, Calif.",Newport Beach,CA,domestic,St. Margaret's Episcopal School,0,https://gostanford.com/sports/mens-volleyball/roster
vb_5589cc8390e1,volleyball,2025-26,2025,D1,Men,Atlantic Coast Conference,Stanford,MB,Middle Blocker,Junior,Jr,"Los Angeles, Calif.",Los Angeles,CA,domestic,Brentwood,0,https://gostanford.com/sports/mens-volleyball/roster
vb_6f720b774d7c,volleyball,2025-26,2025,D1,Men,Atlantic Coast Conference,Stanford,S,Setter,Sophomore,So,"Newport Beach, Calif.",Newport Beach,CA,domestic,Corona del Mar,0,https://gostanford.com/sports/mens-volleyball/roster
vb_3afce2c183ce,volleyball,2025-26,2025,D1,Men,Atlantic Coast Conference,Stanford,OH,Outside Hitter,Sophomore,So,"Wilmette, Ill.",Wilmette,IL,domestic,New Trier,0,https://gostanford.com/sports/mens-volleyball/roster
vb_70a4ac70c8b1,volleyball,2025-26,2025,D1,Men,Atlantic Coast Conference,Stanford,OPP,Opposite,Freshman,Fr,"Irvine, Calif.",Irvine,CA,domestic,Arnold O. Beckman,0,https://gostanford.com/sports/mens-volleyball/roster
vb_243c70d26553,volleyball,2025-26,2025,D1,Men,Atlantic Coast Conference,Stanford,MB,Middle Blocker,Sophomore,So,"Mission Viejo, Calif.",Mission Viejo,CA,domestic,Tesoro,0,https://gostanford.com/sports/mens-volleyball/roster
vb_28065eb37632,volleyball,2025-26,2025,D1,Men,Atlantic Coast Conference,Stanford,MB,Middle Blocker,Redshirt Junior,Jr,"Pleasanton, Calif.",Pleasanton,CA,domestic,Amador Valley,0,https://gostanford.com/sports/mens-volleyball/roster
vb_30c4d2686f5e,volleyball,2025-26,2025,D1,Men,Atlantic Coast Conference,Stanford,S,Setter,Senior,Sr,"San Jose, Calif.",San Jose,CA,domestic,Bellarmine College Prep,1,https://gostanford.com/sports/mens-volleyball/roster
vb_b9c7b4ddf5d4,volleyball,2025-26,2025,D1,Men,Atlantic Coast Conference,Stanford,L,Libero/DS,Sophomore,So,"San Clemente, Calif.",San Clemente,CA,domestic,San Clemente,0,https://gostanford.com/sports/mens-volleyball/roster
vb_c9a7b5f21bea,volleyball,2025-26,2025,D1,Men,Atlantic Coast Conference,Stanford,OH,Outside Hitter,Junior,Jr,"Pleasanton, Calif.",Pleasanton,CA,domestic,Amador Valley,0,https://gostanford.com/sports/mens-volleyball/roster
vb_a890ce97efc9,volleyball,2025-26,2025,D1,Men,ASUN Conference,Queens (NC),S,Setter,Jr.,Jr,"Los Angeles, Calif.",Los Angeles,CA,domestic,Crespi Carmelite HS,0,https://queensathletics.com/sports/mens-volleyball/roster/2026
vb_e64c10917c3b,volleyball,2025-26,2025,D1,Men,ASUN Conference,Queens (NC),S/OPP,Multi,So.,So,"Greensboro, N.C.",Greensboro,NC,domestic,Northwest Guilford HS,0,https://queensathletics.com/sports/mens-volleyball/roster/2026
vb_8dcb9f04b336,volleyball,2025-26,2025,D1,Men,ASUN Conference,Queens (NC),MH,Middle Blocker,Sr.,Sr,"West Bend, Wisc.",West Bend,WI,domestic,Germantown HS,0,https://queensathletics.com/sports/mens-volleyball/roster/2026
vb_93e483c3f0d6,volleyball,2025-26,2025,D1,Men,ASUN Conference,Queens (NC),DS/L,Libero/DS,Fr.,Fr,"Gilbert, Ariz.",Gilbert,AZ,domestic,Higley HS,0,https://queensathletics.com/sports/mens-volleyball/roster/2026
vb_592ab31a051e,volleyball,2025-26,2025,D1,Men,ASUN Conference,Queens (NC),OH,Outside Hitter,Fr.,Fr,"Oceanside, Calif.",Oceanside,CA,domestic,Temecula Valley HS,0,https://queensathletics.com/sports/mens-volleyball/roster/2026
vb_2b3f07064844,volleyball,2025-26,2025,D1,Men,ASUN Conference,Queens (NC),S,Setter,RS-Jr.,UNK,"Niles, Ill.",Niles,IL,domestic,Niles West HS,0,https://queensathletics.com/sports/mens-volleyball/roster/2026
vb_f561bc85e2fe,volleyball,2025-26,2025,D1,Men,ASUN Conference,Queens (NC),S,Setter,Jr.,Jr,"Jupiter, Fla.",Jupiter,FL,domestic,Jupiter HS,0,https://queensathletics.com/sports/mens-volleyball/roster/2026
vb_757aa8f84f0c,volleyball,2025-26,2025,D1,Men,ASUN Conference,Queens (NC),OH,Outside Hitter,RS-So.,UNK,"Virginia Beach, Va.",Virginia Beach,VA,domestic,Kempsville HS,0,https://queensathletics.com/sports/mens-volleyball/roster/2026
vb_77268bebcebb,volleyball,2025-26,2025,D1,Men,ASUN Conference,Queens (NC),OH,Outside Hitter,Fr.,Fr,"Elkridge, Md.",Elkridge,MD,domestic,Mount St. Joseph HS,0,https://queensathletics.com/sports/mens-volleyball/roster/2026
vb_10ae6d6b757f,volleyball,2025-26,2025,D1,Men,ASUN Conference,Queens (NC),MB,Middle Blocker,Jr.,Jr,"Glendale, Ariz.",Glendale,AZ,domestic,Deer Valley HS,0,https://queensathletics.com/sports/mens-volleyball/roster/2026
vb_d48a890e8564,volleyball,2025-26,2025,D1,Men,ASUN Conference,Queens (NC),OH,Outside Hitter,Jr.,Jr,"Glenview, Ill.",Glenview,IL,domestic,Glenbrook South HS,0,https://queensathletics.com/sports/mens-volleyball/roster/2026
vb_0c494fb2ba25,volleyball,2025-26,2025,D1,Men,ASUN Conference,Queens (NC),OH,Outside Hitter,So.,So,"Glen Ellyn, Ill.",Glen Ellyn,IL,domestic,Glenbard West HS,0,https://queensathletics.com/sports/mens-volleyball/roster/2026
vb_1ccf690f6f74,volleyball,2025-26,2025,D1,Men,ASUN Conference,Queens (NC),S,Setter,RS-Fr.,UNK,"Glen Ellyn, Ill.",Glen Ellyn,IL,domestic,Glenbard West HS,0,https://queensathletics.com/sports/mens-volleyball/roster/2026
vb_dae8545dedf1,volleyball,2025-26,2025,D1,Men,ASUN Conference,Queens (NC),OH,Outside Hitter,Sr.,Sr,"Virginia Beach, Va.",Virginia Beach,VA,domestic,Frank W. Cox HS,0,https://queensathletics.com/sports/mens-volleyball/roster/2026
vb_4b247d3854a8,volleyball,2025-26,2025,D1,Men,ASUN Conference,Queens (NC),OH,Outside Hitter,So.,So,"Elgin, Ill.",Elgin,IL,domestic,Elgin Academy,1,https://queensathletics.com/sports/mens-volleyball/roster/2026
vb_12ab1f8bebde,volleyball,2025-26,2025,D1,Men,ASUN Conference,Queens (NC),M,Other,Sr.,Sr,"Gilbert, Ariz.",Gilbert,AZ,domestic,Gilbert HS,0,https://queensathletics.com/sports/mens-volleyball/roster/2026
vb_77f47d2d5dbb,volleyball,2025-26,2025,D1,Men,ASUN Conference,Queens (NC),OPP,Opposite,Jr.,Jr,"Chicago, Ill.",Chicago,IL,domestic,Buffalo Grove HS,0,https://queensathletics.com/sports/mens-volleyball/roster/2026
vb_4d416198f172,volleyball,2025-26,2025,D1,Men,ASUN Conference,Queens (NC),DS/L,Libero/DS,So.,So,"Salt Lake City, Utah",Salt Lake City,UT,domestic,Highland HS,0,https://queensathletics.com/sports/mens-volleyball/roster/2026
vb_2b33a5687049,volleyball,2025-26,2025,D1,Men,ASUN Conference,Queens (NC),MB,Middle Blocker,Fr.,Fr,"Broomfield, Colo.",Broomfield,CO,domestic,Broomfield HS,0,https://queensathletics.com/sports/mens-volleyball/roster/2026
vb_5df6948f9cfd,volleyball,2025-26,2025,D1,Men,ASUN Conference,Queens (NC),OH/OPP,Multi,So.,So,"Scarsdale, N.Y.",Scarsdale,NY,domestic,Scarsdale HS,0,https://queensathletics.com/sports/mens-volleyball/roster/2026
vb_1ddd801c2e51,volleyball,2025-26,2025,D1,Men,ASUN Conference,Queens (NC),MB,Middle Blocker,Sr.,Sr,"Frederick, Md.",Frederick,MD,domestic,Walkersville HS,0,https://queensathletics.com/sports/mens-volleyball/roster/2026
vb_8367c2a277bf,volleyball,2025-26,2025,D1,Men,ASUN Conference,Queens (NC),OH,Outside Hitter,Fr.,Fr,"Avondale Estates, Ga.",Avondale Estates,GA,domestic,Hybridge HS,0,https://queensathletics.com/sports/mens-volleyball/roster/2026
vb_7d3a9929d9bc,volleyball,2025-26,2025,D1,Men,ASUN Conference,Queens (NC),MB,Middle Blocker,Fr.,Fr,"Chandler, Ariz.",Chandler,AZ,domestic,Perry HS,0,https://queensathletics.com/sports/mens-volleyball/roster/2026
vb_ed5d2f88d6ce,volleyball,2025-26,2025,D1,Men,America East Conference,NJIT,OH,Outside Hitter,So.,So,"Greenwich, CT",Greenwich,CT,domestic,Brunswick School,0,https://njithighlanders.com/sports/mens-volleyball/roster/2026
vb_2980083fa84b,volleyball,2025-26,2025,D1,Men,America East Conference,NJIT,OH,Outside Hitter,Fr.,Fr,"Brasília, Brazil",Brasília,,international,Colégio Cor Jesu SGAS II Quadra 615,0,https://njithighlanders.com/sports/mens-volleyball/roster/2026
vb_28a4cfe3a0cf,volleyball,2025-26,2025,D1,Men,America East Conference,NJIT,S,Setter,So.,So,"Rio de Janeiro, Brazil",Rio de Janeiro,,international,Ao Cubo Rio de Janeiro,0,https://njithighlanders.com/sports/mens-volleyball/roster/2026
vb_5734242c6170,volleyball,2025-26,2025,D1,Men,America East Conference,NJIT,S,Setter,Fr.,Fr,"Weehawken, NJ",Weehawken,NJ,domestic,Weehawken,0,https://njithighlanders.com/sports/mens-volleyball/roster/2026
vb_1e76b37c096e,volleyball,2025-26,2025,D1,Men,America East Conference,NJIT,MB,Middle Blocker,Fr.,Fr,"Avenel, NJ",Avenel,NJ,domestic,Colonia,0,https://njithighlanders.com/sports/mens-volleyball/roster/2026
vb_2e568bbe8971,volleyball,2025-26,2025,D1,Men,America East Conference,NJIT,M/OPP,Opposite,Jr.,Jr,"London, United Kingdom",London,,international,The Elmgreen School,0,https://njithighlanders.com/sports/mens-volleyball/roster/2026
vb_9b5561fa9b16,volleyball,2025-26,2025,D1,Men,America East Conference,NJIT,OH,Outside Hitter,R-So.,So,"Glen Ellyn, IL",Glen Ellyn,IL,domestic,Glenbard West,0,https://njithighlanders.com/sports/mens-volleyball/roster/2026
vb_2692e4db6c60,volleyball,2025-26,2025,D1,Men,America East Conference,NJIT,OH,Outside Hitter,Jr.,Jr,"San Juan, Puerto Rico",San Juan,PR,domestic,Colegio Notre Dame,0,https://njithighlanders.com/sports/mens-volleyball/roster/2026
vb_cfd4df29f69f,volleyball,2025-26,2025,D1,Men,America East Conference,NJIT,OH,Outside Hitter,Jr.,Jr,"Irvine, CA",Irvine,CA,domestic,Northwood,0,https://njithighlanders.com/sports/mens-volleyball/roster/2026
vb_f293151fa23a,volleyball,2025-26,2025,D1,Men,America East Conference,NJIT,MB,Middle Blocker,Fr.,Fr,"Hermosa Beach, CA",Hermosa Beach,CA,domestic,Mira Costa,0,https://njithighlanders.com/sports/mens-volleyball/roster/2026
vb_fc34c42c84ae,volleyball,2025-26,2025,D1,Men,America East Conference,NJIT,OH,Outside Hitter,Fr.,Fr,"Belo Horizonte, Brazil",Belo Horizonte,,international,Colegio Mangabeiras,0,https://njithighlanders.com/sports/mens-volleyball/roster/2026
vb_59e9182fdda9,volleyball,2025-26,2025,D1,Men,America East Conference,NJIT,L,Libero/DS,Jr.,Jr,"Ramat Gan, Israel",Ramat Gan,,international,Blich,0,https://njithighlanders.com/sports/mens-volleyball/roster/2026
vb_c2c5c2a3dc6f,volleyball,2025-26,2025,D1,Men,America East Conference,NJIT,S,Setter,R-Fr.,Fr,"Middleton, WI",Middleton,WI,domestic,Middleton,0,https://njithighlanders.com/sports/mens-volleyball/roster/2026
