athlete_id,sport,athletic_year,season,division,gender,conference,school,position_raw,position_group,class_year_raw,class_standing,hometown_raw,hometown_city,hometown_state,origin,high_school,high_school_is_academy,source_url
tri_f30d20927a15,triathlon,2025-26,2025,D3,Women,Independent,Central IA,,Triathlete,So.,So,"Newton, Iowa",Newton,IA,domestic,Newton,0,https://athletics.central.edu/sports/triathlon/roster
tri_e595b323eda3,triathlon,2025-26,2025,D3,Women,Independent,Central IA,,Triathlete,Sr.,Sr,"Newton, Iowa",Newton,IA,domestic,Newton,0,https://athletics.central.edu/sports/triathlon/roster
tri_0e99c8a1a688,triathlon,2025-26,2025,D3,Women,Independent,Central IA,,Triathlete,Sr.,Sr,"Castle Rock, Colo.",Castle Rock,CO,domestic,Castle View,0,https://athletics.central.edu/sports/triathlon/roster
tri_83663b43966b,triathlon,2025-26,2025,D3,Women,Independent,Central IA,,Triathlete,Jr.,Jr,"Solon, Iowa",Solon,IA,domestic,Solon,0,https://athletics.central.edu/sports/triathlon/roster
tri_89d249983e28,triathlon,2025-26,2025,D3,Women,Independent,Central IA,,Triathlete,So.,So,"Clinton, Ill.",Clinton,IL,domestic,Clinton,0,https://athletics.central.edu/sports/triathlon/roster
tri_5feb202d1d01,triathlon,2025-26,2025,D3,Women,Independent,Central IA,,Triathlete,Sr.,Sr,"Pella, Iowa",Pella,IA,domestic,Pella,0,https://athletics.central.edu/sports/triathlon/roster
tri_cdf0d66b8077,triathlon,2025-26,2025,D3,Women,Independent,Central IA,,Triathlete,Fr.,Fr,"Coon Valley, Wis.",Coon Valley,WI,domestic,Cashton,0,https://athletics.central.edu/sports/triathlon/roster
tri_ebdcced3c480,triathlon,2025-26,2025,D3,Women,Independent,Central IA,,Triathlete,Sr.,Sr,"Plainfield, Ill.",Plainfield,IL,domestic,Neuqua Valley,0,https://athletics.central.edu/sports/triathlon/roster
tri_4e8eb700d3be,triathlon,2025-26,2025,D3,Women,Independent,Central IA,,Triathlete,Sr.,Sr,"Kansas City, Mo.",Kansas City,MO,domestic,Park Hill,0,https://athletics.central.edu/sports/triathlon/roster
tri_58d8f3a27a67,triathlon,2025-26,2025,D3,Women,Independent,Coe,,Triathlete,Fr.,Fr,"Laveen, Ariz.",Laveen,AZ,domestic,Cesar Chavez,0,https://kohawkathletics.com/sports/triathlon/roster
tri_d321f4d450be,triathlon,2025-26,2025,D3,Women,Independent,Coe,,Triathlete,So.,So,"Erie, Colo.",Erie,CO,domestic,Peak to Peak Charter School,0,https://kohawkathletics.com/sports/triathlon/roster
tri_ac2d121fe744,triathlon,2025-26,2025,D3,Women,Independent,Coe,,Triathlete,So.,So,"Erie, Colo.",Erie,CO,domestic,Erie,0,https://kohawkathletics.com/sports/triathlon/roster
tri_49b571932f60,triathlon,2025-26,2025,D3,Women,Independent,Coe,,Triathlete,So.,So,"Rosemount, Minn.",Rosemount,MN,domestic,Rosemount,0,https://kohawkathletics.com/sports/triathlon/roster
tri_a56d12224b16,triathlon,2025-26,2025,D3,Women,Independent,Coe,,Triathlete,Sr.,Sr,"Zaccatecas, Mexico",Zaccatecas,,international,Garnavillo,0,https://kohawkathletics.com/sports/triathlon/roster
tri_b7770255b532,triathlon,2025-26,2025,D3,Women,Independent,Concordia Wisconsin,"5'4""",Triathlete,So.,So,"Andover, Minn.",Andover,MN,domestic,Homeschool,1,https://cuwfalcons.com/sports/triathlon/roster/2025
tri_a1aebc2abe6d,triathlon,2025-26,2025,D3,Women,Independent,Concordia Wisconsin,"5'9""",Triathlete,So.,So,"Minneapolis, Minn.",Minneapolis,MN,domestic,West Lutheran,0,https://cuwfalcons.com/sports/triathlon/roster/2025
tri_1217a0be7cd0,triathlon,2025-26,2025,D3,Women,Independent,Concordia Wisconsin,"5'7""",Triathlete,So.,So,"Sheboygan, WI.",Sheboygan,WI,domestic,Sheboygan North,0,https://cuwfalcons.com/sports/triathlon/roster/2025
tri_ffe4d8a76e8d,triathlon,2025-26,2025,D3,Women,Independent,Concordia Wisconsin,"5'4""",Triathlete,Jr.,Jr,"Richfield, Wis.",Richfield,WI,domestic,Hartford Union,0,https://cuwfalcons.com/sports/triathlon/roster/2025
tri_399fbe69221e,triathlon,2025-26,2025,D3,Women,Independent,Concordia Wisconsin,"5'5""",Triathlete,Jr.,Jr,"Fox Point, Wis.",Fox Point,WI,domestic,Nicolet,0,https://cuwfalcons.com/sports/triathlon/roster/2025
tri_35ef0327ceec,triathlon,2025-26,2025,D3,Women,Independent,Concordia Wisconsin,"5'4""",Triathlete,Jr.,Jr,"Brandon, Wis.",Brandon,WI,domestic,Laconia,0,https://cuwfalcons.com/sports/triathlon/roster/2025
tri_85f6b49ab77c,triathlon,2025-26,2025,D3,Women,Independent,Concordia Wisconsin,"5'7""",Triathlete,Jr.,Jr,"Joppa, Md.",Joppa,MD,domestic,Concordia Preparatory,1,https://cuwfalcons.com/sports/triathlon/roster/2025
