athlete_id,first_name,last_name,major,previous_school,height_raw,height_in,weight_raw,weight_lbs,sport,athletic_year,season,division,gender,conference,school,position_raw,position_group,class_year_raw,class_standing,hometown_raw,hometown_city,hometown_state,origin,high_school,high_school_is_academy,source_url
fen_b3fbe48b98b0,Brendan,Barber,,,,,,,fencing,2025-26,2025-26,D1,Men,Southland Conference,UIW,EPEE,Épée,Fr.,Fr,"Orlando, FL",Orlando,FL,domestic,Florida Virtual High School,0,https://uiwcardinals.com/sports/mens-fencing/roster/2025-26
fen_d29bd0235ac1,Jayden,Breton,English,,5-8,68.0,,,fencing,2025-26,2025-26,D1,Men,Southland Conference,UIW,EPEE,Épée,Jr.,Jr,"Orlando, FL",Orlando,FL,domestic,Florida Virtual High School,0,https://uiwcardinals.com/sports/mens-fencing/roster/2025-26
fen_c54f6fd7730c,Nolan,Chez,,,5-8,68.0,,,fencing,2025-26,2025-26,D1,Men,Southland Conference,UIW,FOIL,Foil,Sr.,Sr,"Minnetonka, MN",Minnetonka,MN,domestic,Minnetonka High,0,https://uiwcardinals.com/sports/mens-fencing/roster/2025-26
fen_9b9919aa48d4,Davis,Dore,English,,5-11,71.0,,,fencing,2025-26,2025-26,D1,Men,Southland Conference,UIW,FOIL,Foil,So.,So,"York, England",York,,international,West Chicago High School,0,https://uiwcardinals.com/sports/mens-fencing/roster/2025-26
fen_961d73bfcc7d,Christian,Dudnick,Mechanical Engineering,,5-8,68.0,,,fencing,2025-26,2025-26,D1,Men,Southland Conference,UIW,SABRE,Sabre,So.,So,"Parker, CO",Parker,CO,domestic,Ponderosa High School,0,https://uiwcardinals.com/sports/mens-fencing/roster/2025-26
fen_3ab47139713d,Chance,Johnson,,,,,,,fencing,2025-26,2025-26,D1,Men,Southland Conference,UIW,FOIL,Foil,Fr.,Fr,"El Paso, TX",El Paso,TX,domestic,NHHSA,0,https://uiwcardinals.com/sports/mens-fencing/roster/2025-26
fen_780e4194c170,Yassin,Khodir,Computer Information Systems,,5-11,71.0,,,fencing,2025-26,2025-26,D1,Men,Southland Conference,UIW,SABRE SABRE,Sabre,Jr.,Jr,"Cairo, Egypt",Cairo,,international,Dr. Nermien Ismail Schools,0,https://uiwcardinals.com/sports/mens-fencing/roster/2025-26
fen_95c60520351c,Luke,McKinley,Kinesiology,,5-10,70.0,,,fencing,2025-26,2025-26,D1,Men,Southland Conference,UIW,FOIL,Foil,So.,So,"Bloomington, MN",Bloomington,MN,domestic,John F Kennedy High School,0,https://uiwcardinals.com/sports/mens-fencing/roster/2025-26
fen_8bde347dcb9c,Manny,Sanchez,Political Science,,5-5,65.0,,,fencing,2025-26,2025-26,D1,Men,Southland Conference,UIW,EPEE/FOIL,Multi,So.,So,"San Antonio, TX",San Antonio,TX,domestic,MacArthur High School,0,https://uiwcardinals.com/sports/mens-fencing/roster/2025-26
fen_bac1ba86ceb5,Adham,Shalaby,,,,,,,fencing,2025-26,2025-26,D1,Men,Southland Conference,UIW,,UNK,Fr.,Fr,Fr.,Fr.,,international,,0,https://uiwcardinals.com/sports/mens-fencing/roster/2025-26
