athlete_id,sport,athletic_year,season,division,gender,conference,school,position_raw,position_group,class_year_raw,class_standing,hometown_raw,hometown_city,hometown_state,origin,high_school,high_school_is_academy,source_url
fen_e2d6745ad35c,fencing,2025-26,2025-26,D3,Men,Independent,Haverford,Epee,Épée,Fy.,Fr,"Menlo Park, Calif.",Menlo Park,CA,domestic,Menlo-Atherton,0,https://haverfordathletics.com/sports/mens-fencing/roster/2025-26
fen_01b004dd64ce,fencing,2025-26,2025-26,D3,Men,Independent,Haverford,Foil,Foil,Jr.,Jr,"Falmouth, Maine",Falmouth,ME,domestic,Falmouth,0,https://haverfordathletics.com/sports/mens-fencing/roster/2025-26
fen_70094afab70d,fencing,2025-26,2025-26,D3,Men,Independent,Haverford,Epee,Épée,Jr.,Jr,"Ellicott City, Md.",Ellicott City,MD,domestic,Centennial,0,https://haverfordathletics.com/sports/mens-fencing/roster/2025-26
fen_8f4cf3f0f9ab,fencing,2025-26,2025-26,D3,Men,Independent,Haverford,Foil,Foil,Sr.,Sr,"New York, N.Y.",New York,NY,domestic,Dalton School,0,https://haverfordathletics.com/sports/mens-fencing/roster/2025-26
fen_3c4468c9eef0,fencing,2025-26,2025-26,D3,Men,Independent,Haverford,Epee,Épée,Jr.,Jr,"Portland, Ore.",Portland,OR,domestic,Lincoln,0,https://haverfordathletics.com/sports/mens-fencing/roster/2025-26
fen_e9c57676f4b8,fencing,2025-26,2025-26,D3,Men,Independent,Haverford,Sabre,Sabre,So.,So,"Brooklyn, N.Y.",Brooklyn,NY,domestic,Achievement First University Prep,1,https://haverfordathletics.com/sports/mens-fencing/roster/2025-26
fen_fa8540782f76,fencing,2025-26,2025-26,D3,Men,Independent,Haverford,Sabre,Sabre,Fy.,Fr,"Moorestown, N.J.",Moorestown,NJ,domestic,Moorestown Friends School,0,https://haverfordathletics.com/sports/mens-fencing/roster/2025-26
fen_4621e518dd51,fencing,2025-26,2025-26,D3,Men,Independent,Haverford,Sabre,Sabre,So.,So,"Newton, Mass.",Newton,MA,domestic,Newton South High School,0,https://haverfordathletics.com/sports/mens-fencing/roster/2025-26
fen_5077a640da9f,fencing,2025-26,2025-26,D3,Men,Independent,Haverford,Epee,Épée,So.,So,"Nantucket, Mass.",Nantucket,MA,domestic,Nantucket,0,https://haverfordathletics.com/sports/mens-fencing/roster/2025-26
fen_d45bd4e959f9,fencing,2025-26,2025-26,D3,Men,Independent,Haverford,Foil,Foil,So.,So,"San Francisco, Calif.",San Francisco,CA,domestic,San Francisco University,0,https://haverfordathletics.com/sports/mens-fencing/roster/2025-26
fen_25011744df64,fencing,2025-26,2025-26,D3,Men,Independent,Haverford,Foil,Foil,Fy.,Fr,"Bernardsville, N.J.",Bernardsville,NJ,domestic,Bernards,0,https://haverfordathletics.com/sports/mens-fencing/roster/2025-26
fen_ef8dbe944fd1,fencing,2025-26,2025-26,D3,Men,Independent,Haverford,Foil,Foil,Sr.,Sr,"Morristown, N.J.",Morristown,NJ,domestic,Newark Academy,1,https://haverfordathletics.com/sports/mens-fencing/roster/2025-26
fen_65606fc38852,fencing,2025-26,2025-26,D3,Men,Independent,Haverford,Epee,Épée,Fy.,Fr,"Albuquerque, N.M.",Albuquerque,NM,domestic,Albuquerque Academy,1,https://haverfordathletics.com/sports/mens-fencing/roster/2025-26
fen_7453b3848dcb,fencing,2025-26,2025-26,D3,Men,Independent,Haverford,Sabre,Sabre,Jr.,Jr,"Southborough, Mass.",Southborough,MA,domestic,Algonquin Regional,0,https://haverfordathletics.com/sports/mens-fencing/roster/2025-26
fen_13235918aaad,fencing,2025-26,2025-26,D3,Men,Independent,Haverford,Sabre,Sabre,Jr.,Jr,"Tokyo, Japan",Tokyo,,international,Komaba Toho,0,https://haverfordathletics.com/sports/mens-fencing/roster/2025-26
fen_d54d7379b6ba,fencing,2025-26,2025-26,D3,Men,Independent,Haverford,Foil,Foil,Fy.,Fr,"New York, N.Y.",New York,NY,domestic,Brooklyn Technical,0,https://haverfordathletics.com/sports/mens-fencing/roster/2025-26
fen_8b07650896fb,fencing,2025-26,2025-26,D3,Men,Independent,Haverford,Foil,Foil,Sr.,Sr,"Wayne, Pa.",Wayne,PA,domestic,Upper Merion,0,https://haverfordathletics.com/sports/mens-fencing/roster/2025-26
fen_4009ac9add2e,fencing,2025-26,2025-26,D3,Men,Independent,Haverford,Epee/Foil,Multi,So.,So,"Brookline, Mass.",Brookline,MA,domestic,Brookline,0,https://haverfordathletics.com/sports/mens-fencing/roster/2025-26
fen_8694848f5b92,fencing,2025-26,2025-26,D3,Men,Independent,Haverford,Sabre,Sabre,Fy.,Fr,"Broomfield, Colo.",Broomfield,CO,domestic,The Academy,1,https://haverfordathletics.com/sports/mens-fencing/roster/2025-26
fen_b3fbe48b98b0,fencing,2025-26,2025-26,D1,Men,Southland Conference,UIW,EPEE,Épée,Fr.,Fr,"Orlando, FL",Orlando,FL,domestic,Florida Virtual High School,0,https://uiwcardinals.com/sports/mens-fencing/roster/2025-26
fen_d29bd0235ac1,fencing,2025-26,2025-26,D1,Men,Southland Conference,UIW,EPEE,Épée,Jr.,Jr,"Orlando, FL",Orlando,FL,domestic,Florida Virtual High School,0,https://uiwcardinals.com/sports/mens-fencing/roster/2025-26
fen_c54f6fd7730c,fencing,2025-26,2025-26,D1,Men,Southland Conference,UIW,FOIL,Foil,Sr.,Sr,"Minnetonka, MN",Minnetonka,MN,domestic,Minnetonka High,0,https://uiwcardinals.com/sports/mens-fencing/roster/2025-26
fen_9b9919aa48d4,fencing,2025-26,2025-26,D1,Men,Southland Conference,UIW,FOIL,Foil,So.,So,"York, England",York,,international,West Chicago High School,0,https://uiwcardinals.com/sports/mens-fencing/roster/2025-26
fen_961d73bfcc7d,fencing,2025-26,2025-26,D1,Men,Southland Conference,UIW,SABRE,Sabre,So.,So,"Parker, CO",Parker,CO,domestic,Ponderosa High School,0,https://uiwcardinals.com/sports/mens-fencing/roster/2025-26
fen_3ab47139713d,fencing,2025-26,2025-26,D1,Men,Southland Conference,UIW,FOIL,Foil,Fr.,Fr,"El Paso, TX",El Paso,TX,domestic,NHHSA,0,https://uiwcardinals.com/sports/mens-fencing/roster/2025-26
fen_780e4194c170,fencing,2025-26,2025-26,D1,Men,Southland Conference,UIW,SABRE SABRE,Sabre,Jr.,Jr,"Cairo, Egypt",Cairo,,international,Dr. Nermien Ismail Schools,0,https://uiwcardinals.com/sports/mens-fencing/roster/2025-26
fen_95c60520351c,fencing,2025-26,2025-26,D1,Men,Southland Conference,UIW,FOIL,Foil,So.,So,"Bloomington, MN",Bloomington,MN,domestic,John F Kennedy High School,0,https://uiwcardinals.com/sports/mens-fencing/roster/2025-26
fen_8bde347dcb9c,fencing,2025-26,2025-26,D1,Men,Southland Conference,UIW,EPEE/FOIL,Multi,So.,So,"San Antonio, TX",San Antonio,TX,domestic,MacArthur High School,0,https://uiwcardinals.com/sports/mens-fencing/roster/2025-26
fen_bac1ba86ceb5,fencing,2025-26,2025-26,D1,Men,Southland Conference,UIW,,UNK,Fr.,Fr,Fr.,Fr.,,international,,0,https://uiwcardinals.com/sports/mens-fencing/roster/2025-26
fen_5f461454bdc2,fencing,2025-26,2025-26,D1,Men,Southland Conference,UIW,EPEE,Épée,Jr.,Jr,"Port Charlotte, FL",Port Charlotte,FL,domestic,Port Charlotte High School,0,https://uiwcardinals.com/sports/mens-fencing/roster/2025-26
fen_fdf19b89e21c,fencing,2025-26,2025-26,D1,Men,Southland Conference,UIW,EPEE,Épée,Jr.,Jr,"Oklahoma City, OK",Oklahoma City,OK,domestic,en School,0,https://uiwcardinals.com/sports/mens-fencing/roster/2025-26
fen_52714ac87c2d,fencing,2025-26,2025-26,D3,Men,Landmark Conference,Drew,Sabre Sabre,Sabre,So.,So,"Swedesboro, N.J.",Swedesboro,NJ,domestic,Kingsway Regional,0,https://drewrangers.com/sports/mens-fencing/roster/2025-26
fen_1d1f54c6a0d3,fencing,2025-26,2025-26,D3,Men,Landmark Conference,Drew,Foil Foil,Foil,Fr.,Fr,"Berkeley Heights, N.J.",Berkeley Heights,NJ,domestic,Governor Livingston,0,https://drewrangers.com/sports/mens-fencing/roster/2025-26
fen_f549769c1fa1,fencing,2025-26,2025-26,D3,Men,Landmark Conference,Drew,Sabre Sabre,Sabre,So.,So,"Bayonne, N.J.",Bayonne,NJ,domestic,Bayonne,0,https://drewrangers.com/sports/mens-fencing/roster/2025-26
fen_a6a25185283f,fencing,2025-26,2025-26,D3,Men,Landmark Conference,Drew,Foil Foil,Foil,Sr.,Sr,"Wakefield, R.I.",Wakefield,RI,domestic,South Kingstown,0,https://drewrangers.com/sports/mens-fencing/roster/2025-26
fen_dfbbc40ffdbf,fencing,2025-26,2025-26,D3,Men,Landmark Conference,Drew,Epee Epee,Épée,So.,So,"Austin, Texas",Austin,TX,domestic,Lake Travis,0,https://drewrangers.com/sports/mens-fencing/roster/2025-26
fen_a77b5390c5a8,fencing,2025-26,2025-26,D3,Men,Landmark Conference,Drew,Foil Foil,Foil,Fr.,Fr,"Palm Beach, Fla.",Palm Beach,FL,domestic,St. Lucie,0,https://drewrangers.com/sports/mens-fencing/roster/2025-26
fen_9a148803a608,fencing,2025-26,2025-26,D3,Men,Landmark Conference,Drew,Foil Foil,Foil,Sr.,Sr,"Barrington, R.I.",Barrington,RI,domestic,Barrington,0,https://drewrangers.com/sports/mens-fencing/roster/2025-26
fen_373a1d517bac,fencing,2025-26,2025-26,D3,Men,Landmark Conference,Drew,Foil Foil,Foil,So.,So,"Guilford, Conn.",Guilford,CT,domestic,Guilford,0,https://drewrangers.com/sports/mens-fencing/roster/2025-26
fen_66d42a39af5f,fencing,2025-26,2025-26,D3,Men,Landmark Conference,Drew,Sabre Sabre,Sabre,So.,So,"Chicago, Ill.",Chicago,IL,domestic,Lycee Francais De Chicago,0,https://drewrangers.com/sports/mens-fencing/roster/2025-26
fen_37415df64c59,fencing,2025-26,2025-26,D3,Men,Landmark Conference,Drew,Epee Epee,Épée,So.,So,"Guilford, Conn.",Guilford,CT,domestic,Guilford,0,https://drewrangers.com/sports/mens-fencing/roster/2025-26
fen_97b1dda95829,fencing,2025-26,2025-26,D3,Men,Landmark Conference,Drew,Sabre Sabre,Sabre,Jr.,Jr,"Lindenhurst, N.Y.",Lindenhurst,NY,domestic,Lidenhurst,0,https://drewrangers.com/sports/mens-fencing/roster/2025-26
fen_80a4753fa2df,fencing,2025-26,2025-26,D3,Men,Landmark Conference,Drew,Foil Foil,Foil,So.,So,"Chesapeake, Va.",Chesapeake,VA,domestic,Western Branch,0,https://drewrangers.com/sports/mens-fencing/roster/2025-26
fen_fc03d283ee22,fencing,2025-26,2025-26,D3,Men,Landmark Conference,Drew,Epee Epee,Épée,Fr.,Fr,"Brooklyn, N.Y.",Brooklyn,NY,domestic,James Madison,0,https://drewrangers.com/sports/mens-fencing/roster/2025-26
fen_ac3ea21275ac,fencing,2025-26,2025-26,D3,Men,Landmark Conference,Drew,Epee Epee,Épée,Sr.,Sr,"Amsterdam, N.Y.",Amsterdam,NY,domestic,Broadalbin-Perth,0,https://drewrangers.com/sports/mens-fencing/roster/2025-26
fen_52e80bd4578e,fencing,2025-26,2025-26,D3,Men,Landmark Conference,Drew,Epee Epee,Épée,So.,So,"Hillside, N.J.",Hillside,NJ,domestic,Saint Benedict's Prep,1,https://drewrangers.com/sports/mens-fencing/roster/2025-26
fen_6f086d23ca00,fencing,2025-26,2025-26,D3,Men,Landmark Conference,Drew,Epee Epee,Épée,Sr.,Sr,"Whitehouse Station, N.J.",Whitehouse Station,NJ,domestic,Hunterdon Central,0,https://drewrangers.com/sports/mens-fencing/roster/2025-26
fen_97e315ba0b14,fencing,2025-26,2025-26,D3,Men,Landmark Conference,Drew,Epee Epee,Épée,Sr.,Sr,"Owego, N.Y.",Owego,NY,domestic,Owego Free Academy,1,https://drewrangers.com/sports/mens-fencing/roster/2025-26
fen_90afcff5078e,fencing,2025-26,2025-26,D3,Men,Landmark Conference,Drew,Epee Epee,Épée,So.,So,"Sesto San Giovanni, Italy",Sesto San Giovanni,,international,Liceo Statale Carlo Tenca,0,https://drewrangers.com/sports/mens-fencing/roster/2025-26
fen_6f0453210c39,fencing,2025-26,2025-26,D3,Men,Landmark Conference,Drew,Foil Foil,Foil,So.,So,"Holmdel, N.J.",Holmdel,NJ,domestic,Holmdel,0,https://drewrangers.com/sports/mens-fencing/roster/2025-26
fen_3242f806101c,fencing,2025-26,2025-26,D3,Men,Landmark Conference,Drew,,UNK,Fr.,Fr,"Wayne, N.J.",Wayne,NJ,domestic,Wayne Hills,0,https://drewrangers.com/sports/mens-fencing/roster/2025-26
fen_5e6ee42ff574,fencing,2025-26,2025-26,D3,Men,Independent,Hunter,Foil,Foil,Gr.,Gr,"New York, N.Y.",New York,NY,domestic,Art and Design (Binghamton),0,https://www.huntercollegeathletics.com/sports/mens-fencing/roster/2025-26
fen_cbf82deed205,fencing,2025-26,2025-26,D3,Men,Independent,Hunter,Epee,Épée,Fr.,Fr,"Jamaica, N.Y.",Jamaica,NY,domestic,Queens Gateway to Health Science,0,https://www.huntercollegeathletics.com/sports/mens-fencing/roster/2025-26
fen_10dd82cd6c60,fencing,2025-26,2025-26,D3,Men,Independent,Hunter,Epee,Épée,Fr.,Fr,"Queens, N.Y.",Queens,NY,domestic,Brooklyn Latin,0,https://www.huntercollegeathletics.com/sports/mens-fencing/roster/2025-26
fen_5faef4b70415,fencing,2025-26,2025-26,D3,Men,Independent,Hunter,Sabre,Sabre,Gr.,Gr,"Buenos Aires, Argentina",Buenos Aires,,international,Julio A. Roca,0,https://www.huntercollegeathletics.com/sports/mens-fencing/roster/2025-26
fen_f4f6d181b5b7,fencing,2025-26,2025-26,D3,Men,Independent,Hunter,Foil,Foil,So.,So,"Staten Island, N.Y.",Staten Island,NY,domestic,Tottenville,0,https://www.huntercollegeathletics.com/sports/mens-fencing/roster/2025-26
fen_3bc1434baa1d,fencing,2025-26,2025-26,D3,Men,Independent,Hunter,Sabre,Sabre,So.,So,"San Pedro Cholula, Puebla, Mexico",San Pedro Cholula,,international,de Octubre de 1968 BUAP Preparatory School,1,https://www.huntercollegeathletics.com/sports/mens-fencing/roster/2025-26
fen_ac690c26731c,fencing,2025-26,2025-26,D3,Men,Independent,Hunter,Sabre,Sabre,Fr.,Fr,"Mt. Vernon, N.Y.",Mt. Vernon,NY,domestic,Sacred Heart,0,https://www.huntercollegeathletics.com/sports/mens-fencing/roster/2025-26
fen_120651f5669b,fencing,2025-26,2025-26,D3,Men,Independent,Hunter,Epee,Épée,Fr.,Fr,"Queens, N.Y.",Queens,NY,domestic,Aviation,0,https://www.huntercollegeathletics.com/sports/mens-fencing/roster/2025-26
fen_d0d9e568b053,fencing,2025-26,2025-26,D3,Men,Independent,Hunter,Sabre,Sabre,Sr.,Sr,"Queens, N.Y.",Queens,NY,domestic,Hillcrest,0,https://www.huntercollegeathletics.com/sports/mens-fencing/roster/2025-26
fen_26d967d411d2,fencing,2025-26,2025-26,D3,Men,Independent,Hunter,Foil,Foil,Jr.,Jr,"New York, N.Y.",New York,NY,domestic,Francis Lewis,0,https://www.huntercollegeathletics.com/sports/mens-fencing/roster/2025-26
fen_f911b2bca081,fencing,2025-26,2025-26,D3,Men,Independent,Hunter,Epee,Épée,Jr.,Jr,"Brooklyn, N.Y.",Brooklyn,NY,domestic,Brooklyn Tech,0,https://www.huntercollegeathletics.com/sports/mens-fencing/roster/2025-26
fen_e5a85239a2ea,fencing,2025-26,2025-26,D3,Men,Independent,Hunter,Epee,Épée,Jr.,Jr,Bellerose N.Y.,Bellerose N.Y.,,international,Francis Lewis,0,https://www.huntercollegeathletics.com/sports/mens-fencing/roster/2025-26
fen_79b73418eeac,fencing,2025-26,2025-26,D1,Men,Horizon League,Detroit Mercy,Foil,Foil,Fr.,Fr,"Mexico City, Mexico",Mexico City,,international,Universidad del Valle del Méxic,0,https://detroittitans.com/sports/mens-fencing/roster/2025-26
fen_d6e9676b1cc2,fencing,2025-26,2025-26,D1,Men,Horizon League,Detroit Mercy,Epee,Épée,Fr.,Fr,"Macomb, Mich.",Macomb,MI,domestic,Eisenhower,0,https://detroittitans.com/sports/mens-fencing/roster/2025-26
fen_45601b53b95c,fencing,2025-26,2025-26,D1,Men,Horizon League,Detroit Mercy,Epee,Épée,Jr.,Jr,"South Lyon, Mich.",South Lyon,MI,domestic,South Lyon East,0,https://detroittitans.com/sports/mens-fencing/roster/2025-26
fen_b2de44a633e4,fencing,2025-26,2025-26,D1,Men,Horizon League,Detroit Mercy,Foil,Foil,So.,So,"Brooklyn, New York",Brooklyn,NY,domestic,Boerum Hill School,0,https://detroittitans.com/sports/mens-fencing/roster/2025-26
fen_5724578ee27d,fencing,2025-26,2025-26,D1,Men,Horizon League,Detroit Mercy,Sabre,Sabre,So.,So,"Madison Heights, Mich.",Madison Heights,MI,domestic,Bishop Foley,0,https://detroittitans.com/sports/mens-fencing/roster/2025-26
fen_5fb4c671c4b8,fencing,2025-26,2025-26,D1,Men,Horizon League,Detroit Mercy,Sabre,Sabre,Jr.,Jr,"Hettange-Grande, France",Hettange-Grande,,international,Lycée Charlemagne,0,https://detroittitans.com/sports/mens-fencing/roster/2025-26
fen_9d19c0e6967a,fencing,2025-26,2025-26,D1,Men,Horizon League,Detroit Mercy,Sabre,Sabre,Fr.,Fr,"Bay City, Mich.",Bay City,MI,domestic,John Glenn,0,https://detroittitans.com/sports/mens-fencing/roster/2025-26
